Sample,X(ms) [01.01.2012 00:42:33 746 UTC],"InstAGV.instMoveCtrlDiff.trackValues.trackDeviation.x","InstAGV.instMoveCtrlDiff.trackValues.trackDeviation.y","InstAGV.instMoveCtrlDiff.trackValues.trackDeviation.a","frontPGV.xPosition","InstAGV.instMoveCtrlDiff.vCurrent.x","InstAGV.instMoveCtrlDiff.vCurrent.a"
51,1325378554261.320720,0,6.30000019073486,-0.29998779296875,11154.6,301.281921386719,-1.26136350631714
52,1325378554275.048768,0,6.40000009536743,-0.29998779296875,11157.6,299.520721435547,-1.05113637447357
53,1325378554281.450888,0,6.40000009536743,-0.20001220703125,11160.5,297.876953125,-0.630681753158569
54,1325378554291.370752,0,6.59999990463257,-0.5,11163.3,297.876953125,-0.630681753158569
55,1325378554301.368144,0,6.59999990463257,-0.5,11166.2,295.763519287109,0.630681753158569
56,1325378554311.392752,0,6.69999980926514,-0.5,11169.1,298.229187011719,-0.58863639831543
57,1325378554321.337608,0,6.69999980926514,-0.399993896484375,11172.1,298.581420898438,0.378409117460251
58,1325378554331.354272,0,6.5,-0.399993896484375,11175.3,299.285919189453,0.126136362552643
59,1325378554341.335824,0,6.5,-0.399993896484375,11178.2,298.698852539063,0.0840909034013748
60,1325378554351.432232,0,6.59999990463257,-0.399993896484375,11181.2,299.285919189453,0.210227265954018
61,1325378554361.386968,0,6.59999990463257,-0.399993896484375,11184.1,301.986419677734,-0.504545450210571
62,1325378554375.015048,0,6.30000019073486,-0.600006103515625,11186.9,299.755554199219,0.378409117460251
63,1325378554381.354232,0,6.30000019073486,-0.600006103515625,11189.8,299.051086425781,-0.210227265954018
64,1325378554391.321848,0,6.30000019073486,-0.600006103515625,11192.8,299.990386962891,0.126136362552643
65,1325378554401.373112,0,6.30000019073486,-0.600006103515625,11195.7,301.868988037109,-0.630681753158569
66,1325378554411.368792,0,6.40000009536743,-0.79998779296875,11198.6,302.4560546875,0.336363613605499
67,1325378554421.375712,0,6.40000009536743,-0.79998779296875,11201.6,301.047088623047,0
68,1325378554431.467232,0,6.40000009536743,-0.79998779296875,11204.5,302.690887451172,-0.16818180680275
69,1325378554441.352520,0,6.40000009536743,-0.79998779296875,11207.5,299.520721435547,0.462499976158142
70,1325378554451.406072,0,6.19999980926514,-0.29998779296875,11210.8,301.868988037109,-0.714772760868073
71,1325378554461.371528,0,6.19999980926514,-0.29998779296875,11213.8,301.868988037109,-0.210227265954018
72,1325378554475.003792,0,6.19999980926514,-0.29998779296875,11216.8,301.751586914063,-0.504545450210571
73,1325378554481.386864,0,6.19999980926514,-0.20001220703125,11219.7,299.872985839844,0.420454531908035
74,1325378554491.439560,0,6.19999980926514,-0.79998779296875,11222.9,299.872985839844,0.420454531908035
75,1325378554501.421544,0,6.19999980926514,-0.79998779296875,11225.9,301.516754150391,-0.58863639831543
76,1325378554511.373408,0,6.19999980926514,-0.79998779296875,11228.8,299.990386962891,0.630681753158569
77,1325378554521.371184,0,6.19999980926514,-0.79998779296875,11231.8,301.281921386719,-0.0840909034013748
78,1325378554531.354552,0,6.09999990463257,-0.29998779296875,11235.8,299.051086425781,-0.798863708972931
79,1325378554541.335920,0,6.09999990463257,-0.29998779296875,11238.8,297.994354248047,0
80,1325378554551.291928,0,6.09999990463257,-0.29998779296875,11241.8,297.172485351563,-0.967045426368713
81,1325378554561.435152,0,6.09999990463257,-0.20001220703125,11244.8,297.055053710938,1.26136350631714
82,1325378554575.082720,0,6.09999990463257,-0.29998779296875,11246.9,297.055053710938,1.26136350631714
83,1325378554581.352120,0,6.09999990463257,-0.29998779296875,11249.9,296.3505859375,0.504545450210571
84,1325378554591.306192,0,6,-0.29998779296875,11252.9,296.3505859375,0.504545450210571
85,1325378554601.389072,0,6,-0.20001220703125,11255.9,301.751586914063,-0.420454531908035
86,1325378554611.436480,0,6.09999990463257,-0.399993896484375,11258.4,301.516754150391,-0.252272725105286
87,1325378554621.368696,0,6.09999990463257,-0.399993896484375,11261.4,303.982421875,-0.546590864658356
88,1325378554631.384032,0,6.09999990463257,-0.399993896484375,11264.4,300.342620849609,0.756818234920502
89,1325378554641.417632,0,6.09999990463257,-0.399993896484375,11267.3,302.221221923828,-0.252272725105286
90,1325378554651.386328,0,6.19999980926514,-0.399993896484375,11270.4,299.990386962891,0.714772760868073
91,1325378554661.367440,0,6.19999980926514,-0.399993896484375,11273.4,301.281921386719,-0.420454531908035
92,1325378554674.982568,0,6.19999980926514,-0.399993896484375,11276.4,299.4033203125,-0.672727227210999
93,1325378554681.357936,0,6.19999980926514,-0.399993896484375,11279.4,300.107788085938,-0.840909063816071
94,1325378554691.404728,0,6.30000019073486,-0.399993896484375,11282.4,300.107788085938,-0.840909063816071
95,1325378554701.402472,0,6.30000019073486,-0.399993896484375,11285.3,298.346588134766,0.8829545378685
96,1325378554711.433408,0,6.30000019073486,-0.399993896484375,11288.3,300.812286376953,-0.0840909034013748
97,1325378554721.353552,0,6.30000019073486,-0.399993896484375,11291.3,300.812286376953,-0.0840909034013748
98,1325378554731.384824,0,6.30000019073486,-0.399993896484375,11294.6,302.925720214844,0.0840909034013748
99,1325378554741.386416,0,6.30000019073486,-0.399993896484375,11297.6,301.516754150391,1.00909090042114
100,1325378554751.320360,0,6.30000019073486,-0.399993896484375,11300.5,301.868988037109,0.378409117460251
101,1325378554761.344848,0,6.30000019073486,-0.399993896484375,11303.5,300.342620849609,0.336363613605499
102,1325378554775.000736,0,6.09999990463257,-0.399993896484375,11306.3,301.516754150391,0.0840909034013748
103,1325378554781.449888,0,6.09999990463257,-0.399993896484375,11309.3,302.4560546875,-0.504545450210571
104,1325378554791.371304,0,6.09999990463257,-0.399993896484375,11312.3,302.4560546875,-0.504545450210571
105,1325378554801.372560,0,6.09999990463257,-0.399993896484375,11315.3,302.4560546875,-0.504545450210571
106,1325378554811.388640,0,5.90000009536743,-0.600006103515625,11318.5,296.467987060547,0.0420454517006874
107,1325378554821.304160,0,5.90000009536743,-0.600006103515625,11321.5,293.767486572266,1.00909090042114
108,1325378554831.303232,0,5.90000009536743,-0.600006103515625,11324.5,294.471984863281,0.252272725105286
109,1325378554841.356472,0,5.90000009536743,-0.600006103515625,11327.5,294.471984863281,-0.16818180680275
110,1325378554851.415952,0,5.5,-0.399993896484375,11330.2,296.820220947266,-0.58863639831543
111,1325378554861.403104,0,5.5,-0.399993896484375,11333.1,296.820220947266,-0.58863639831543
112,1325378554875.147408,0,5.40000009536743,-0.399993896484375,11336.1,301.047088623047,-1.09318172931671
113,1325378554881.322624,0,5.40000009536743,-0.399993896484375,11339.1,302.573486328125,-1.63977265357971
114,1325378554891.392152,0,5.59999990463257,-0.399993896484375,11341,302.573486328125,-1.63977265357971
115,1325378554901.382416,0,5.59999990463257,-0.399993896484375,11344,302.690887451172,-1.513636469841
116,1325378554911.422064,0,5.5,-0.399993896484375,11346.9,298.698852539063,0
117,1325378554921.434144,0,5.5,-0.399993896484375,11349.8,303.043121337891,-0.798863708972931
118,1325378554931.294496,0,6.19999980926514,0,11353.6,303.043121337891,-0.798863708972931
119,1325378554941.351224,0,6.19999980926514,0.100000001490116,11356.6,300.812286376953,-0.672727227210999
120,1325378554951.287752,0,6.19999980926514,0.100000001490116,11359.6,298.464019775391,-0.252272725105286
121,1325378554961.318456,0,6.19999980926514,0.100000001490116,11362.6,297.172485351563,0.294318199157715
122,1325378554975.015184,0,6.90000009536743,-0.100006103515625,11365.5,300.107788085938,1.00909090042114
123,1325378554981.484512,0,6.90000009536743,-0.100006103515625,11368.5,300.694854736328,0.294318199157715
124,1325378554991.355752,0,7,-0.100006103515625,11371.5,300.694854736328,0.294318199157715
125,1325378555001.382992,0,7,-0.100006103515625,11374.4,301.634155273438,0.8829545378685
126,1325378555011.368152,0,7,-0.600006103515625,11377.3,302.925720214844,-0.420454531908035
127,1325378555021.336000,0,7,-0.600006103515625,11380.3,303.277954101563,-0.630681753158569
128,1325378555031.359528,0,7,-0.600006103515625,11383.3,297.994354248047,1.26136350631714
129,1325378555041.382456,0,7.09999990463257,-0.600006103515625,11386.3,301.047088623047,-0.504545450210571
130,1325378555051.356864,0,6.69999980926514,-0.600006103515625,11390,296.820220947266,0.504545450210571
131,1325378555061.306192,0,6.69999980926514,-0.600006103515625,11393,298.346588134766,-0.210227265954018
132,1325378555075.018424,0,6.80000019073486,-0.600006103515625,11396,298.111785888672,0.630681753158569
133,1325378555081.354824,0,6.80000019073486,-0.600006103515625,11399.1,298.581420898438,-0.126136362552643
134,1325378555091.383024,0,6.19999980926514,-0.399993896484375,11401.5,296.3505859375,1.26136350631714
135,1325378555101.356392,0,6.19999980926514,-0.399993896484375,11404.5,295.528686523438,0.8829545378685
136,1325378555111.387952,0,6.19999980926514,-0.399993896484375,11407.5,298.816253662109,-0.630681753158569
137,1325378555121.341176,0,6.19999980926514,-0.399993896484375,11410.5,298.816253662109,-0.630681753158569
138,1325378555131.321464,0,5.59999990463257,0,11413.1,301.281921386719,-0.0840909034013748
139,1325378555141.294200,0,5.59999990463257,0.100000001490116,11416,300.812286376953,-0.756818234920502
140,1325378555151.354184,0,5.59999990463257,0.100000001490116,11419,301.634155273438,-0.714772760868073
141,1325378555161.360760,0,5.5,0.100000001490116,11421.9,301.047088623047,-0.252272725105286
142,1325378555175.079664,0,5.59999990463257,-0.100006103515625,11424.7,300.225219726563,-0.294318199157715
143,1325378555181.387064,0,5.59999990463257,-0.100006103515625,11427.6,299.755554199219,0.714772760868073
144,1325378555191.334736,0,5.5,-0.100006103515625,11430.6,299.755554199219,0.714772760868073
145,1325378555201.374384,0,5.5,-0.100006103515625,11433.5,300.9296875,-0.714772760868073
146,1325378555211.453264,0,5.90000009536743,-0.399993896484375,11436.7,301.047088623047,-0.504545450210571
147,1325378555221.312568,0,5.90000009536743,-0.399993896484375,11439.6,302.573486328125,0.0420454517006874
148,1325378555231.339352,0,5.90000009536743,-0.399993896484375,11442.5,300.694854736328,0.378409117460251
149,1325378555241.371504,0,5.90000009536743,-0.399993896484375,11445.5,300.107788085938,1.00909090042114
150,1325378555251.450536,0,6.40000009536743,-0.20001220703125,11448.4,303.043121337891,-0.8829545378685
151,1325378555261.386008,0,6.40000009536743,-0.20001220703125,11451.3,299.168487548828,1.09318172931671
152,1325378555275.031824,0,6.40000009536743,-0.20001220703125,11454.2,301.164520263672,-0.714772760868073
153,1325378555281.385880,0,6.40000009536743,-0.20001220703125,11457.2,299.168487548828,-0.504545450210571
154,1325378555291.292392,0,6.69999980926514,-0.29998779296875,11460.4,299.168487548828,-0.504545450210571
155,1325378555301.360648,0,6.69999980926514,-0.399993896484375,11463.4,296.467987060547,0.546590864658356
156,1325378555311.421336,0,6.69999980926514,-0.399993896484375,11466.3,294.941619873047,1.42954552173615
157,1325378555321.359376,0,6.69999980926514,-0.399993896484375,11469.3,297.759521484375,-0.504545450210571
158,1325378555331.352120,0,6.69999980926514,0,11472.6,297.759521484375,-0.504545450210571
159,1325378555341.388880,0,6.69999980926514,0.100000001490116,11475.6,304.334655761719,-0.420454531908035
160,1325378555351.327312,0,6.69999980926514,0.100000001490116,11478.6,305.743621826172,-0.0840909034013748
161,1325378555361.368136,0,6.69999980926514,0.100000001490116,11481.6,304.452087402344,-0.126136362552643
162,1325378555375.135296,0,6.59999990463257,-0.100006103515625,11483.9,303.395355224609,1.00909090042114
163,1325378555381.463952,0,6.59999990463257,-0.100006103515625,11486.8,299.168487548828,0.336363613605499
164,1325378555391.339264,0,6.59999990463257,-0.100006103515625,11489.8,299.168487548828,0.336363613605499
165,1325378555401.335816,0,6.59999990463257,0,11492.7,297.876953125,1.05113637447357
166,1325378555411.336768,0,6.5,-0.600006103515625,11496.4,298.698852539063,-0.0840909034013748
167,1325378555421.355728,0,6.5,-0.600006103515625,11499.4,296.467987060547,0.294318199157715
168,1325378555431.386312,0,6.5,-0.600006103515625,11502.4,298.346588134766,0.546590864658356
169,1325378555441.375728,0,6.5,-0.600006103515625,11505.3,301.516754150391,-0.336363613605499
170,1325378555451.358184,0,6.5,-0.20001220703125,11508.2,301.164520263672,-0.714772760868073
171,1325378555461.369736,0,6.5,-0.20001220703125,11511.2,302.690887451172,0.336363613605499
172,1325378555475.035784,0,6.5,-0.20001220703125,11514.1,301.164520263672,-0.294318199157715
173,1325378555481.368040,0,6.5,-0.20001220703125,11517.1,302.338653564453,-0.546590864658356
174,1325378555491.386520,0,6.30000019073486,-0.29998779296875,11519.5,302.338653564453,-0.546590864658356
175,1325378555501.335912,0,6.30000019073486,-0.399993896484375,11522.5,298.933654785156,-0.16818180680275
176,1325378555511.354928,0,6.30000019073486,-0.399993896484375,11525.4,296.937652587891,0.967045426368713
177,1325378555521.419248,0,6.30000019073486,-0.399993896484375,11528.3,298.346588134766,1.05113637447357
178,1325378555531.294560,0,6,0,11531.7,298.346588134766,1.05113637447357
179,1325378555541.385120,0,6,0.100000001490116,11534.7,296.585418701172,0.756818234920502
180,1325378555551.373928,0,5.90000009536743,0.100000001490116,11537.7,299.638153076172,-0.672727227210999
181,1325378555561.384280,0,5.90000009536743,0.100000001490116,11540.7,301.164520263672,-0.546590864658356
182,1325378555575.033440,0,6,-0.100006103515625,11543.1,300.342620849609,-0.504545450210571
183,1325378555581.374256,0,6,-0.100006103515625,11546,303.160522460938,-1.00909090042114
184,1325378555591.404952,0,6,-0.100006103515625,11549,303.160522460938,-1.00909090042114
185,1325378555601.390136,0,6,0,11551.9,303.160522460938,-1.00909090042114
186,1325378555611.421872,0,6.40000009536743,-0.600006103515625,11555.1,301.868988037109,0.714772760868073
187,1325378555621.327912,0,6.40000009536743,-0.600006103515625,11558,304.099853515625,-1.42954552173615
188,1325378555631.336384,0,6.40000009536743,-0.600006103515625,11560.9,301.047088623047,1.09318172931671
189,1325378555641.335904,0,6.40000009536743,-0.600006103515625,11563.9,299.520721435547,0.294318199157715
190,1325378555651.468096,0,6.5,-0.20001220703125,11566.9,298.816253662109,-0.546590864658356
191,1325378555661.420136,0,6.5,-0.20001220703125,11569.8,298.816253662109,-0.546590864658356
192,1325378555675.031976,0,6.5,-0.20001220703125,11572.8,300.225219726563,-0.8829545378685
193,1325378555681.370256,0,6.5,-0.20001220703125,11575.7,298.346588134766,1.21931827068329
194,1325378555691.353504,0,6.5,-0.29998779296875,11578.6,301.634155273438,0.0420454517006874
195,1325378555701.354384,0,6.5,-0.399993896484375,11581.5,298.933654785156,0.504545450210571
196,1325378555711.419368,0,6.5,-0.399993896484375,11584.5,298.346588134766,0.967045426368713
197,1325378555721.405408,0,6.5,-0.399993896484375,11587.4,300.342620849609,0.420454531908035
198,1325378555731.401616,0,6.5,-0.600006103515625,11590.6,295.293853759766,0.546590864658356
199,1325378555741.418136,0,6.5,-0.600006103515625,11593.5,295.293853759766,0.546590864658356
200,1325378555751.415888,0,6.5,-0.600006103515625,11596.5,299.168487548828,-0.0840909034013748
201,1325378555761.357648,0,6.5,-0.600006103515625,11599.4,299.755554199219,-0.714772760868073
202,1325378555775.133216,0,6.40000009536743,-0.100006103515625,11602,298.816253662109,-0.210227265954018
203,1325378555781.352384,0,6.40000009536743,-0.100006103515625,11605,298.464019775391,-0.16818180680275
204,1325378555791.389864,0,6.40000009536743,-0.100006103515625,11607.9,298.464019775391,-0.16818180680275
205,1325378555801.368584,0,6.40000009536743,-0.100006103515625,11610.8,298.464019775391,-0.16818180680275
206,1325378555811.356024,0,6.5,0,11613.9,300.9296875,-0.967045426368713
207,1325378555821.372224,0,6.5,0.100000001490116,11616.9,301.047088623047,-0.420454531908035
208,1325378555831.353896,0,6.5,0.100000001490116,11619.8,299.990386962891,-0.294318199157715
209,1325378555841.436736,0,6.5,0.100000001490116,11622.8,301.986419677734,0
210,1325378555851.388960,0,6.90000009536743,-0.20001220703125,11625.6,301.986419677734,0
211,1325378555861.383856,0,6.90000009536743,-0.20001220703125,11628.5,301.164520263672,-0.798863708972931
212,1325378555875.176256,0,6.90000009536743,-0.20001220703125,11631.5,301.164520263672,0.378409117460251
213,1325378555881.419104,0,6.90000009536743,-0.20001220703125,11634.4,301.164520263672,0.378409117460251
214,1325378555891.372976,0,7.40000009536743,-0.100006103515625,11637.6,301.164520263672,0.378409117460251
215,1325378555901.399960,0,7.40000009536743,-0.100006103515625,11640.6,299.638153076172,0.504545450210571
216,1325378555911.387232,0,7.5,-0.100006103515625,11643.5,301.281921386719,0.420454531908035
217,1325378555921.367576,0,7.5,0,11646.5,299.872985839844,0.420454531908035
218,1325378555931.351192,0,7.59999990463257,0,11649.5,300.460021972656,0.294318199157715
219,1325378555941.340168,0,7.59999990463257,0.100000001490116,11652.4,298.933654785156,0.924999952316284
220,1325378555951.418200,0,7.69999980926514,0.100000001490116,11655.4,299.285919189453,0.210227265954018
221,1325378555961.470304,0,7.69999980926514,0.100000001490116,11658.3,298.229187011719,1.42954552173615
222,1325378555975.147560,0,7.5,-0.29998779296875,11661,298.933654785156,0.336363613605499
223,1325378555981.388712,0,7.59999990463257,-0.399993896484375,11663.9,298.933654785156,0.336363613605499
224,1325378555991.343528,0,7.59999990463257,-0.399993896484375,11666.9,298.933654785156,0.336363613605499
225,1325378556001.353888,0,7.69999980926514,-0.399993896484375,11669.8,302.573486328125,-0.0420454517006874
226,1325378556011.389336,0,7,0,11673.5,300.694854736328,-0.462499976158142
227,1325378556021.387120,0,7,0.100000001490116,11676.5,299.285919189453,0.378409117460251
228,1325378556031.402752,0,7.09999990463257,0.100000001490116,11679.5,299.4033203125,0
229,1325378556041.305712,0,7.09999990463257,0.100000001490116,11682.5,299.4033203125,0
230,1325378556051.370592,0,7,0,11684.9,301.634155273438,-0.546590864658356
231,1325378556061.335744,0,7,0.100000001490116,11687.8,299.990386962891,1.38749992847443
232,1325378556074.956224,0,7,0.100000001490116,11690.7,300.577453613281,-0.672727227210999
233,1325378556081.398880,0,7,0.100000001490116,11693.7,299.872985839844,0.16818180680275
234,1325378556091.368120,0,7.09999990463257,0,11697,299.872985839844,0.16818180680275
235,1325378556101.344776,0,7.09999990463257,0,11700,301.164520263672,0.210227265954018
236,1325378556111.451704,0,7.09999990463257,0,11702.9,299.4033203125,-0.336363613605499
237,1325378556121.328592,0,7.09999990463257,0,11705.9,299.4033203125,-0.336363613605499
238,1325378556131.319680,0,7.30000019073486,0,11709.1,299.4033203125,-0.336363613605499
239,1325378556141.312856,0,7.30000019073486,0,11712.1,300.225219726563,-0.0420454517006874
240,1325378556151.371440,0,7.30000019073486,0,11715,298.698852539063,1.09318172931671
241,1325378556161.373736,0,7.30000019073486,0,11718,301.516754150391,-0.672727227210999
242,1325378556175.035504,0,7.30000019073486,0,11720.7,300.694854736328,0.798863708972931
243,1325378556181.350952,0,7.30000019073486,0,11723.6,299.168487548828,1.26136350631714
244,1325378556191.453528,0,7.30000019073486,0,11726.6,299.168487548828,1.26136350631714
245,1325378556201.337136,0,7.30000019073486,0,11729.5,299.285919189453,0.630681753158569
246,1325378556211.417984,0,7.30000019073486,0,11733.2,298.581420898438,-0.126136362552643
247,1325378556221.337336,0,7.30000019073486,0,11736.2,298.581420898438,-0.126136362552643
248,1325378556231.339728,0,7.30000019073486,0,11739.2,296.820220947266,0.672727227210999
249,1325378556241.356464,0,7.30000019073486,0,11742.1,296.585418701172,0.672727227210999
250,1325378556251.338152,0,7.09999990463257,0,11744.6,299.990386962891,0.126136362552643
251,1325378556261.433896,0,7.09999990463257,0,11747.6,301.634155273438,-0.294318199157715
252,1325378556275.031120,0,7.09999990463257,0,11750.5,300.812286376953,0.420454531908035
253,1325378556281.353008,0,7.09999990463257,0,11753.5,302.221221923828,0.0840909034013748
254,1325378556291.372752,0,7,-0.20001220703125,11756.4,302.221221923828,0.0840909034013748
255,1325378556301.328024,0,7,-0.20001220703125,11759.3,300.460021972656,0.714772760868073
256,1325378556311.403064,0,7,-0.20001220703125,11762.2,301.634155273438,0.378409117460251
257,1325378556321.368896,0,7,-0.20001220703125,11765.2,301.751586914063,0
258,1325378556331.389184,0,7.09999990463257,0,11768.3,304.217254638672,0.210227265954018
259,1325378556341.294680,0,7.09999990463257,0,11771.3,304.217254638672,0.210227265954018
260,1325378556351.336152,0,7.09999990463257,0,11774.3,300.577453613281,0.504545450210571
261,1325378556361.320624,0,7.09999990463257,0,11777.2,300.225219726563,1.21931827068329
262,1325378556375.085992,0,7.09999990463257,0,11780.3,299.285919189453,0.294318199157715
263,1325378556381.383480,0,7.09999990463257,0,11783.2,301.986419677734,0.16818180680275
264,1325378556391.415872,0,7.09999990463257,0,11786.2,301.986419677734,0.16818180680275
265,1325378556401.352128,0,7.09999990463257,0,11789.2,300.342620849609,-0.16818180680275
266,1325378556411.448048,0,7,0,11792.6,298.698852539063,0.924999952316284
267,1325378556421.322416,0,7,0,11795.6,298.698852539063,0.924999952316284
268,1325378556431.372112,0,7,0,11798.5,297.407287597656,1.38749992847443
269,1325378556441.334400,0,7,0,11801.5,297.876953125,-0.210227265954018
270,1325378556451.356656,0,6.69999980926514,0,11804.3,299.285919189453,0.294318199157715
271,1325378556461.453888,0,6.69999980926514,0,11807.3,299.285919189453,0.294318199157715
272,1325378556475.150048,0,6.69999980926514,0,11810.3,299.872985839844,-0.336363613605499
273,1325378556481.418232,0,6.59999990463257,0,11813.2,299.872985839844,-0.336363613605499
274,1325378556491.376648,0,6.59999990463257,-0.20001220703125,11816.3,299.872985839844,-0.336363613605499
275,1325378556501.417424,0,6.5,-0.20001220703125,11819.3,299.872985839844,0.16818180680275
276,1325378556511.420160,0,6.5,-0.20001220703125,11822.3,299.872985839844,0.16818180680275
277,1325378556521.334872,0,6.5,-0.20001220703125,11825.2,300.460021972656,-0.630681753158569
278,1325378556531.352536,0,6.5,0,11827.7,301.399353027344,-0.714772760868073
279,1325378556541.390936,0,6.5,0,11830.7,303.277954101563,0.210227265954018
280,1325378556551.434704,0,6.5,0,11833.6,301.281921386719,0.672727227210999
281,1325378556561.387280,0,6.40000009536743,0,11836.6,301.281921386719,0.672727227210999
282,1325378556574.969824,0,6.80000019073486,0,11839.4,300.9296875,0.546590864658356
283,1325378556581.372200,0,6.80000019073486,0,11842.3,300.107788085938,0.16818180680275
284,1325378556591.416072,0,6.80000019073486,0,11845.2,300.107788085938,0.16818180680275
285,1325378556601.368928,0,6.80000019073486,0,11848.2,298.229187011719,0.0840909034013748
286,1325378556611.383536,0,7.09999990463257,0,11851.9,300.577453613281,-0.420454531908035
287,1325378556621.480032,0,7.09999990463257,0,11854.8,301.634155273438,-0.126136362552643
288,1325378556631.356760,0,7.09999990463257,0,11857.8,297.172485351563,-0.462499976158142
289,1325378556641.336264,0,7.09999990463257,0,11860.8,298.111785888672,-0.0420454517006874
290,1325378556651.376880,0,7.30000019073486,0,11863.5,293.2978515625,1.513636469841
291,1325378556661.391032,0,7.30000019073486,0,11866.4,299.990386962891,0.546590864658356
292,1325378556675.015512,0,7.40000009536743,0,11869.3,299.520721435547,1.30340898036957
293,1325378556681.418648,0,7.40000009536743,0,11872.2,302.925720214844,1.345454454422
294,1325378556691.385224,0,7.30000019073486,-0.20001220703125,11875.8,302.925720214844,1.345454454422
295,1325378556701.358288,0,7.30000019073486,-0.20001220703125,11878.7,302.925720214844,1.345454454422
296,1325378556711.436448,0,7.40000009536743,-0.20001220703125,11881.7,301.164520263672,0.967045426368713
297,1325378556721.310360,0,7.40000009536743,-0.20001220703125,11884.7,297.876953125,0.126136362552643
